id,label
248,angry
249,happy
250,happy
251,happy
252,happy
253,happy
254,neural
255,neural
256,angry
257,happy
258,neural
259,happy
260,happy
261,happy
262,happy
263,happy
264,neural
265,angry
266,sad
267,neural
268,happy
269,happy
270,happy
271,happy
272,neural
273,happy
274,happy
275,happy
276,angry
277,angry
278,sad
279,angry
280,neural
281,neural
282,angry
283,angry
284,sad
285,happy
286,surprise
287,angry
288,angry
289,happy
290,happy
291,happy
292,neural
293,happy
294,angry
295,angry
296,happy
297,happy
298,sad
299,sad
300,happy
301,happy
302,fear
303,sad
304,happy
305,neural
306,neural
307,neural
308,angry
309,neural
310,happy
311,happy
312,happy
313,happy
314,angry
315,neural
316,neural
317,happy
318,happy
319,happy
320,happy
321,angry
322,neural
323,neural
324,neural
325,happy
326,happy
327,happy
328,angry
329,sad
330,happy
331,happy
332,happy
333,happy
334,happy
335,neural
336,sad
337,surprise
338,happy
339,sad
340,neural
341,happy
342,sad
343,neural
344,sad
345,angry
346,neural
347,happy
348,sad
349,happy
350,neural
351,happy
352,angry
353,sad
354,happy
355,neural
356,neural
357,happy
358,happy
359,angry
360,neural
361,neural
362,neural
363,sad
364,happy
365,angry
366,happy
367,angry
368,happy
369,angry
370,sad
371,happy
372,happy
373,sad
374,happy
375,happy
376,angry
377,happy
378,happy
379,neural
380,happy
381,happy
382,angry
383,happy
384,angry
385,surprise
386,sad
387,happy
388,neural
389,happy
390,happy
391,angry
392,happy
393,angry
394,happy
395,angry
396,happy
397,happy
398,happy
399,happy
400,sad
401,happy
402,happy
403,happy
404,happy
405,neural
406,angry
407,happy
408,happy
409,neural
410,angry
411,angry
412,angry
413,angry
414,happy
415,angry
416,happy
417,happy
418,happy
419,angry
420,happy
421,happy
422,happy
423,angry
424,happy
425,angry
426,happy
427,angry
428,neural
429,happy
430,happy
431,happy
432,surprise
433,neural
434,happy
435,neural
436,sad
437,happy
438,sad
439,neural
440,happy
441,neural
442,happy
443,angry
444,sad
445,happy
446,angry
447,happy
448,happy
449,neural
450,sad
451,neural
452,neural
453,happy
454,surprise
455,sad
456,happy
457,surprise
458,happy
459,sad
460,neural
461,angry
462,happy
463,happy
464,happy
465,sad
466,angry
467,happy
468,happy
469,happy
470,happy
471,happy
472,neural
473,neural
474,happy
475,neural
476,neural
477,surprise
478,neural
479,angry
480,surprise
481,happy
482,angry
483,happy
484,happy
485,neural
486,angry
487,neural
488,happy
489,neural
490,angry
491,sad
492,neural
493,sad
494,neural
495,neural
496,neural
497,angry
498,angry
499,happy
500,neural
501,happy
502,happy
503,neural
504,happy
505,happy
506,happy
507,neural
508,happy
509,happy
510,angry
511,sad
512,neural
513,neural
514,surprise
515,happy
516,sad
517,angry
518,sad
519,angry
520,sad
521,happy
522,surprise
523,fear
524,fear
525,neural
526,fear
527,happy
528,happy
529,happy
530,happy
531,happy
532,sad
533,angry
534,surprise
535,happy
536,neural
537,happy
538,angry
539,happy
540,happy
541,happy
542,angry
543,sad
544,happy
545,happy
546,neural
547,angry
548,neural
549,neural
550,happy
551,happy
552,neural
553,sad
554,angry
555,happy
556,neural
557,happy
558,sad
559,neural
560,sad
561,happy
562,happy
563,happy
564,angry
565,neural
566,angry
567,neural
568,sad
569,angry
570,happy
571,surprise
572,surprise
573,happy
574,happy
575,sad
576,neural
577,happy
578,happy
579,sad
580,happy
581,happy
582,happy
583,neural
584,angry
585,neural
586,neural
587,sad
588,happy
589,sad
590,surprise
591,angry
592,angry
593,happy
594,angry
595,happy
596,neural
597,happy
598,surprise
599,happy
600,angry
601,angry
602,angry
603,happy
604,sad
605,surprise
606,happy
607,angry
608,happy
609,angry
610,angry
611,angry
612,happy
613,happy
614,sad
615,surprise
616,sad
617,happy
618,neural
619,angry
620,neural
621,sad
622,angry
623,sad
624,neural
625,neural
626,happy
627,happy
628,neural
629,surprise
630,happy
631,angry
632,neural
633,happy
634,sad
635,neural
636,happy
637,happy
638,happy
639,neural
640,angry
641,angry
642,neural
643,neural
644,fear
645,happy
646,sad
647,neural
648,angry
649,happy
650,neural
651,happy
652,happy
653,neural
654,neural
655,surprise
656,angry
657,neural
658,neural
659,happy
660,angry
661,angry
662,angry
663,sad
664,neural
665,angry
666,neural
667,angry
668,happy
669,neural
670,angry
671,surprise
672,neural
673,angry
674,angry
675,surprise
676,fear
677,neural
678,surprise
679,happy
680,sad
681,neural
682,happy
683,sad
684,happy
685,neural
686,neural
687,angry
688,neural
689,sad
690,surprise
691,neural
692,sad
693,happy
694,angry
695,happy
696,happy
697,happy
698,happy
699,neural
700,surprise
701,angry
702,sad
703,happy
704,angry
705,neural
706,angry
707,sad
708,neural
709,sad
710,happy
711,angry
712,angry
713,happy
714,sad
715,happy
716,happy
717,neural
718,neural
719,happy
720,happy
721,angry
722,neural
723,happy
724,sad
725,angry
726,angry
727,neural
728,sad
729,angry
730,happy
731,sad
732,happy
733,happy
734,neural
735,happy
736,sad
737,sad
738,neural
739,happy
740,sad
741,neural
742,angry
743,neural
744,angry
745,happy
746,happy
747,happy
748,neural
749,angry
750,surprise
751,fear
752,surprise
753,happy
754,angry
755,surprise
756,neural
757,neural
758,happy
759,neural
760,neural
761,angry
762,happy
763,happy
764,sad
765,angry
766,angry
767,angry
768,happy
769,neural
770,sad
771,sad
772,angry
773,neural
774,surprise
775,happy
776,neural
777,neural
778,happy
779,neural
780,neural
781,happy
782,sad
783,happy
784,happy
785,neural
786,happy
787,sad
788,angry
789,sad
790,happy
791,happy
792,neural
793,sad
794,angry
795,happy
796,angry
797,sad
798,neural
799,neural
800,fear
801,sad
802,fear
803,happy
804,angry
805,happy
806,neural
807,happy
808,angry
809,sad
810,angry
811,angry
812,happy
813,happy
814,angry
815,neural
816,neural
817,neural
818,neural
819,happy
820,angry
821,happy
822,happy
823,sad
824,happy
825,angry
826,neural
827,angry
828,happy
829,happy
830,neural
831,sad
832,sad
833,sad
834,happy
835,angry
836,angry
837,sad
838,angry
839,angry
840,angry
841,neural
842,neural
843,sad
844,neural
845,neural
846,happy
847,happy
848,angry
849,angry
850,angry
851,neural
852,happy
853,happy
854,neural
855,sad
856,angry
857,happy
858,angry
859,happy
860,angry
861,neural
862,neural
863,angry
864,neural
865,angry
866,fear
867,sad
868,neural
869,happy
870,happy
871,happy
872,fear
873,neural
874,happy
875,happy
876,happy
877,happy
878,happy
879,happy
880,neural
881,angry
882,neural
883,neural
884,neural
885,surprise
886,happy
887,neural
888,neural
889,angry
890,happy
891,happy
892,neural
893,happy
894,happy
895,angry
896,happy
897,neural
898,sad
899,angry
900,happy
901,neural
902,happy
903,surprise
904,neural
905,happy
906,angry
907,angry
908,happy
909,happy
910,angry
911,happy
912,neural
913,neural
914,angry
915,happy
916,happy
917,sad
918,angry
919,angry
920,angry
921,sad
922,happy
923,happy
924,happy
925,fear
926,angry
927,surprise
928,happy
929,angry
930,surprise
931,happy
932,happy
933,angry
934,surprise
935,happy
936,happy
937,angry
938,angry
939,sad
940,happy
941,sad
942,happy
943,happy
944,neural
945,happy
946,happy
947,angry
948,neural
949,happy
950,sad
951,neural
952,angry
953,neural
954,angry
955,angry
956,happy
957,happy
958,neural
959,sad
960,neural
961,happy
962,surprise
963,happy
964,happy
965,happy
966,sad
967,neural
968,surprise
969,surprise
970,neural
971,happy
972,surprise
973,happy
974,neural
975,angry
976,neural
977,neural
978,sad
979,neural
980,happy
981,surprise
982,happy
983,surprise
984,happy
985,happy
986,surprise
987,angry
988,angry
989,neural
990,happy
991,angry
992,happy
993,sad
994,angry
995,surprise
996,sad
997,angry
998,angry
999,happy
1000,fear
1001,neural
1002,neural
1003,happy
1004,surprise
1005,neural
1006,happy
1007,neural
1008,sad
1009,happy
1010,angry
1011,sad
1012,happy
1013,neural
1014,happy
1015,sad
1016,happy
1017,happy
1018,sad
1019,happy
1020,happy
1021,sad
1022,angry
1023,angry
1024,angry
1025,happy
1026,sad
1027,angry
1028,angry
1029,happy
1030,happy
1031,surprise
1032,angry
1033,neural
1034,happy
1035,angry
1036,happy
1037,angry
1038,happy
1039,neural
1040,neural
1041,angry
1042,angry
1043,happy
1044,sad
1045,neural
1046,neural
1047,neural
1048,surprise
1049,happy
1050,neural
1051,sad
1052,neural
1053,neural
1054,surprise
1055,happy
1056,surprise
1057,sad
1058,happy
1059,angry
1060,angry
1061,angry
1062,sad
1063,angry
1064,neural
1065,surprise
1066,sad
1067,neural
1068,happy
1069,sad
1070,happy
1071,happy
1072,happy
1073,neural
1074,sad
1075,neural
1076,happy
1077,neural
1078,angry
1079,sad
1080,surprise
1081,surprise
1082,neural
1083,neural
1084,angry
1085,sad
1086,happy
1087,happy
1088,angry
1089,happy
1090,happy
1091,happy
1092,happy
1093,sad
1094,happy
1095,angry
1096,happy
1097,happy
1098,neural
1099,angry
1100,neural
1101,sad
1102,angry
1103,happy
1104,happy
1105,happy
1106,happy
1107,happy
1108,neural
1109,happy
1110,neural
1111,neural
1112,neural
1113,angry
1114,happy
1115,angry
1116,happy
1117,sad
1118,happy
1119,angry
1120,neural
1121,happy
1122,happy
1123,angry
1124,happy
1125,happy
1126,happy
1127,happy
1128,happy
1129,happy
1130,surprise
1131,angry
1132,sad
1133,sad
1134,neural
1135,neural
1136,surprise
1137,happy
1138,angry
1139,happy
1140,sad
1141,happy
1142,happy
1143,happy
1144,sad
1145,neural
1146,happy
1147,angry
1148,neural
1149,angry
1150,neural
1151,neural
1152,surprise
1153,angry
1154,sad
1155,sad
1156,happy
1157,angry
1158,sad
1159,surprise
1160,happy
1161,fear
1162,angry
1163,angry
1164,neural
1165,happy
1166,neural
1167,angry
1168,happy
1169,neural
1170,surprise
1171,happy
1172,neural
1173,angry
1174,happy
1175,neural
1176,neural
1177,happy
1178,sad
1179,happy
1180,happy
1181,sad
1182,happy
1183,neural
1184,happy
1185,sad
1186,angry
1187,surprise
1188,happy
1189,angry
1190,happy
1191,neural
1192,happy
1193,happy
1194,happy
1195,neural
1196,neural
1197,angry
1198,neural
1199,neural
1200,sad
1201,angry
1202,angry
1203,angry
1204,neural
1205,happy
1206,neural
1207,angry
1208,angry
1209,angry
1210,neural
1211,angry
1212,angry
1213,angry
1214,angry
1215,happy
1216,happy
1217,happy
1218,happy
1219,sad
1220,happy
1221,neural
1222,neural
1223,angry
1224,neural
1225,happy
1226,happy
1227,neural
1228,happy
1229,angry
1230,neural
1231,sad
1232,happy
1233,happy
1234,neural
1235,sad
1236,angry
1237,happy
1238,happy
1239,happy
1240,neural
1241,sad
1242,fear
1243,neural
1244,happy
1245,neural
1246,angry
1247,happy
1248,surprise
1249,neural
1250,happy
1251,surprise
1252,happy
1253,surprise
1254,surprise
1255,sad
1256,angry
1257,angry
1258,happy
1259,sad
1260,fear
1261,happy
1262,sad
1263,angry
1264,neural
1265,happy
1266,angry
1267,happy
1268,neural
1269,angry
1270,neural
1271,happy
1272,surprise
1273,sad
1274,neural
1275,sad
1276,sad
1277,sad
1278,neural
1279,angry
1280,happy
1281,neural
1282,neural
1283,neural
1284,happy
1285,sad
1286,surprise
1287,happy
1288,neural
1289,happy
1290,sad
1291,sad
1292,happy
1293,happy
1294,happy
1295,happy
1296,neural
1297,happy
1298,angry
1299,happy
1300,happy
1301,happy
1302,happy
1303,neural
1304,happy
1305,neural
1306,angry
1307,happy
1308,happy
1309,neural
1310,angry
1311,neural
1312,angry
1313,happy
1314,happy
1315,happy
1316,happy
1317,sad
1318,angry
1319,angry
1320,sad
1321,surprise
1322,happy
1323,surprise
1324,angry
1325,surprise
1326,angry
1327,happy
1328,surprise
1329,angry
1330,happy
1331,happy
1332,sad
1333,neural
1334,happy
1335,happy
1336,surprise
1337,happy
1338,happy
1339,angry
1340,surprise
1341,angry
1342,angry
1343,sad
1344,angry
1345,surprise
1346,angry
1347,neural
1348,happy
1349,angry
1350,angry
1351,angry
1352,angry
1353,neural
1354,happy
1355,happy
1356,sad
1357,happy
1358,happy
1359,angry
1360,happy
1361,surprise
1362,sad
1363,angry
1364,angry
1365,neural
1366,surprise
1367,happy
1368,neural
1369,neural
1370,angry
1371,neural
1372,angry
1373,neural
1374,angry
1375,neural
1376,happy
1377,happy
1378,sad
1379,happy
1380,sad
1381,angry
1382,happy
1383,sad
1384,happy
1385,angry
1386,surprise
1387,happy
1388,neural
1389,angry
1390,neural
1391,angry
1392,angry
1393,neural
1394,surprise
1395,happy
1396,sad
1397,surprise
1398,happy
1399,sad
1400,neural
1401,happy
1402,happy
1403,angry
1404,happy
1405,angry
1406,neural
1407,angry
1408,happy
1409,sad
1410,sad
1411,surprise
1412,happy
1413,sad
1414,happy
1415,happy
1416,fear
1417,sad
1418,neural
1419,happy
1420,happy
1421,happy
1422,surprise
1423,neural
1424,happy
1425,happy
1426,neural
1427,happy
1428,happy
1429,happy
1430,neural
1431,angry
1432,happy
1433,happy
1434,angry
1435,neural
1436,angry
1437,happy
1438,happy
1439,angry
1440,neural
1441,neural
1442,angry
1443,neural
1444,sad
1445,happy
1446,sad
1447,neural
1448,angry
1449,happy
1450,angry
1451,sad
1452,happy
1453,angry
1454,neural
1455,happy
1456,happy
1457,neural
1458,angry
1459,neural
1460,surprise
1461,neural
1462,sad
1463,sad
1464,sad
1465,angry
1466,angry
1467,neural
1468,angry
1469,happy
1470,angry
1471,happy
1472,sad
1473,happy
1474,neural
1475,sad
1476,happy
1477,angry
1478,surprise
1479,happy
1480,neural
1481,sad
1482,happy
1483,happy
1484,happy
1485,surprise
1486,happy
1487,happy
1488,happy
1489,happy
1490,sad
1491,happy
1492,angry
1493,happy
1494,sad
1495,surprise
1496,sad
1497,neural
1498,sad
1499,neural
1500,happy
1501,angry
1502,angry
1503,happy
1504,sad
1505,angry
1506,surprise
1507,happy
1508,angry
1509,happy
1510,angry
1511,happy
1512,angry
1513,neural
1514,neural
1515,happy
1516,happy
1517,neural
1518,happy
1519,neural
1520,happy
1521,happy
1522,angry
1523,neural
1524,neural
1525,happy
1526,angry
1527,happy
1528,sad
1529,sad
1530,neural
1531,neural
1532,happy
1533,sad
1534,neural
1535,happy
1536,neural
1537,happy
1538,happy
1539,sad
1540,sad
1541,angry
1542,neural
1543,happy
1544,surprise
1545,angry
1546,neural
1547,happy
1548,neural
1549,angry
1550,neural
1551,angry
1552,surprise
1553,happy
1554,sad
1555,sad
1556,happy
1557,sad
1558,fear
1559,neural
1560,sad
1561,neural
1562,angry
1563,happy
1564,happy
1565,happy
1566,happy
1567,neural
1568,happy
1569,happy
1570,neural
1571,happy
1572,neural
1573,happy
1574,happy
1575,neural
1576,angry
1577,angry
1578,happy
1579,neural
1580,happy
1581,angry
1582,happy
1583,sad
1584,neural
1585,angry
1586,happy
1587,happy
1588,happy
1589,happy
1590,angry
1591,sad
1592,happy
1593,angry
1594,angry
1595,neural
1596,happy
1597,sad
1598,sad
1599,angry
1600,happy
1601,neural
1602,angry
1603,sad
1604,sad
1605,happy
1606,neural
1607,happy
1608,neural
1609,neural
1610,neural
1611,neural
1612,neural
1613,happy
1614,happy
1615,happy
1616,neural
1617,angry
1618,angry
1619,surprise
1620,sad
1621,angry
1622,neural
1623,happy
1624,happy
1625,happy
1626,neural
1627,neural
1628,neural
1629,happy
1630,happy
1631,sad
1632,neural
1633,happy
1634,sad
1635,happy
1636,sad
1637,sad
1638,happy
1639,happy
1640,neural
1641,happy
1642,neural
1643,happy
1644,sad
1645,neural
1646,happy
1647,happy
1648,happy
1649,sad
1650,happy
1651,sad
1652,neural
1653,angry
1654,neural
1655,happy
1656,happy
1657,sad
1658,happy
1659,surprise
1660,angry
1661,happy
1662,neural
1663,sad
1664,neural
1665,happy
1666,happy
1667,neural
1668,happy
1669,happy
1670,neural
1671,happy
1672,angry
1673,happy
1674,angry
1675,angry
1676,sad
1677,angry
1678,neural
1679,fear
1680,happy
1681,surprise
1682,surprise
1683,angry
1684,sad
1685,angry
1686,angry
1687,happy
1688,happy
1689,angry
1690,happy
1691,happy
1692,happy
1693,happy
1694,happy
1695,happy
1696,happy
1697,neural
1698,happy
1699,happy
1700,happy
1701,happy
1702,surprise
1703,surprise
1704,happy
1705,angry
1706,happy
1707,sad
1708,neural
1709,neural
1710,neural
1711,neural
1712,sad
1713,happy
1714,neural
1715,happy
1716,sad
1717,fear
1718,sad
1719,happy
1720,angry
1721,surprise
1722,happy
1723,neural
1724,angry
1725,happy
1726,neural
1727,happy
1728,happy
1729,happy
1730,happy
1731,angry
1732,neural
1733,fear
1734,happy
1735,neural
1736,angry
1737,happy
1738,happy
1739,happy
1740,neural
1741,happy
1742,neural
1743,sad
1744,happy
1745,sad
1746,sad
1747,happy
1748,neural
1749,angry
1750,happy
1751,happy
1752,happy
1753,angry
1754,happy
1755,happy
1756,neural
1757,angry
1758,neural
1759,angry
1760,fear
1761,happy
1762,happy
1763,sad
1764,neural
1765,happy
1766,happy
1767,angry
1768,angry
1769,happy
1770,sad
1771,neural
1772,happy
1773,neural
1774,happy
1775,happy
1776,angry
1777,neural
1778,happy
1779,angry
1780,angry
1781,angry
1782,happy
1783,surprise
1784,happy
1785,neural
1786,angry
1787,sad
1788,happy
1789,sad
1790,happy
1791,happy
1792,surprise
1793,neural
1794,happy
1795,happy
1796,happy
1797,neural
1798,happy
1799,happy
1800,happy
1801,happy
1802,sad
1803,happy
1804,sad
1805,neural
1806,happy
1807,happy
1808,angry
1809,happy
1810,happy
1811,neural
1812,happy
1813,neural
1814,happy
1815,neural
1816,happy
1817,neural
1818,angry
1819,happy
1820,neural
1821,angry
1822,happy
1823,neural
1824,happy
1825,neural
1826,neural
1827,sad
1828,neural
1829,angry
1830,neural
1831,happy
1832,sad
1833,neural
1834,sad
1835,neural
1836,happy
1837,angry
1838,happy
1839,neural
1840,happy
1841,happy
1842,happy
1843,happy
1844,sad
1845,happy
1846,angry
1847,happy
1848,happy
1849,angry
1850,neural
1851,happy
1852,angry
1853,sad
1854,surprise
1855,neural
1856,happy
1857,angry
1858,neural
1859,angry
1860,neural
1861,angry
1862,neural
1863,sad
1864,neural
1865,happy
1866,fear
1867,angry
1868,happy
1869,sad
1870,neural
1871,happy
1872,sad
1873,angry
1874,happy
1875,happy
1876,angry
1877,angry
1878,happy
1879,angry
1880,angry
1881,happy
1882,happy
1883,angry
1884,neural
1885,angry
1886,happy
1887,angry
1888,happy
1889,happy
1890,neural
1891,neural
1892,neural
1893,happy
1894,happy
1895,sad
1896,sad
1897,angry
1898,neural
1899,happy
1900,happy
1901,happy
1902,sad
1903,neural
1904,happy
1905,happy
1906,sad
1907,sad
1908,neural
1909,angry
1910,neural
1911,angry
1912,happy
1913,angry
1914,angry
1915,angry
1916,happy
1917,happy
1918,happy
1919,happy
1920,neural
1921,angry
1922,neural
1923,neural
1924,happy
1925,happy
1926,surprise
1927,happy
1928,neural
1929,angry
1930,neural
1931,sad
1932,neural
1933,sad
1934,angry
1935,angry
1936,neural
1937,happy
1938,happy
1939,neural
1940,angry
1941,neural
1942,happy
1943,happy
1944,neural
1945,angry
1946,surprise
1947,happy
1948,happy
1949,happy
1950,neural
1951,neural
1952,surprise
1953,angry
1954,happy
1955,neural
1956,sad
1957,happy
1958,sad
1959,angry
1960,happy
1961,neural
1962,angry
1963,happy
1964,fear
1965,happy
1966,angry
1967,sad
1968,surprise
1969,angry
1970,angry
1971,happy
1972,neural
1973,angry
1974,sad
1975,sad
1976,happy
1977,happy
1978,sad
1979,happy
1980,happy
1981,angry
1982,surprise
1983,happy
1984,sad
1985,happy
1986,neural
1987,neural
1988,happy
1989,happy
1990,sad
1991,neural
1992,happy
1993,neural
1994,happy
1995,neural
1996,surprise
1997,angry
1998,happy
1999,happy
2000,happy
2001,sad
2002,neural
2003,neural
2004,angry
2005,neural
2006,angry
2007,happy
2008,neural
2009,angry
2010,neural
2011,sad
2012,happy
2013,angry
2014,happy
2015,neural
2016,neural
2017,angry
2018,angry
2019,happy
2020,sad
2021,neural
2022,happy
2023,neural
2024,angry
2025,happy
2026,angry
2027,happy
2028,angry
2029,happy
2030,happy
2031,surprise
2032,angry
2033,neural
2034,sad
2035,neural
2036,happy
2037,angry
2038,happy
2039,sad
2040,sad
2041,sad
2042,happy
2043,neural
2044,neural
2045,happy
2046,happy
2047,neural
2048,happy
2049,surprise
2050,neural
2051,happy
2052,happy
2053,surprise
2054,neural
2055,neural
2056,angry
2057,happy
2058,happy
2059,angry
2060,happy
2061,fear
2062,neural
2063,happy
2064,happy
2065,angry
2066,happy
2067,surprise
2068,happy
2069,neural
2070,happy
2071,happy
2072,happy
2073,sad
2074,happy
2075,happy
2076,sad
2077,angry
2078,neural
2079,angry
2080,surprise
2081,angry
2082,angry
2083,happy
2084,happy
2085,neural
2086,angry
2087,neural
2088,neural
2089,happy
2090,happy
2091,sad
2092,happy
2093,sad
2094,sad
2095,neural
2096,happy
2097,happy
2098,sad
2099,angry
2100,angry
2101,sad
2102,neural
2103,sad
2104,neural
2105,happy
2106,happy
2107,sad
2108,happy
2109,happy
2110,neural
2111,neural
2112,sad
2113,neural
2114,happy
2115,happy
2116,sad
2117,angry
2118,neural
2119,happy
2120,sad
2121,happy
2122,happy
2123,happy
2124,happy
2125,happy
2126,happy
2127,happy
2128,neural
2129,happy
2130,angry
2131,neural
2132,surprise
2133,happy
2134,angry
2135,surprise
2136,angry
2137,angry
2138,happy
2139,neural
2140,happy
2141,neural
2142,happy
2143,happy
2144,surprise
2145,sad
2146,angry
2147,happy
2148,happy
2149,angry
2150,neural
2151,happy
2152,fear
2153,happy
2154,angry
2155,happy
2156,angry
2157,neural
2158,sad
2159,neural
2160,happy
2161,happy
2162,happy
2163,angry
2164,happy
2165,angry
2166,angry
2167,happy
2168,happy
2169,happy
2170,neural
2171,neural
2172,neural
2173,neural
2174,sad
2175,sad
2176,happy
2177,happy
2178,fear
2179,neural
2180,surprise
2181,sad
2182,happy
2183,happy
2184,neural
2185,happy
2186,happy
2187,happy
2188,neural
2189,angry
2190,angry
2191,happy
2192,neural
2193,happy
2194,happy
2195,happy
2196,angry
2197,neural
2198,sad
2199,sad
2200,neural
2201,sad
2202,happy
2203,neural
2204,sad
2205,neural
2206,happy
2207,happy
2208,angry
2209,happy
2210,happy
2211,happy
2212,sad
2213,sad
2214,sad
2215,happy
2216,happy
2217,neural
2218,happy
2219,angry
2220,angry
2221,neural
2222,angry
2223,neural
2224,angry
2225,sad
2226,neural
2227,angry
2228,surprise
2229,sad
2230,neural
2231,sad
2232,angry
2233,neural
2234,neural
2235,sad
2236,happy
2237,angry
2238,angry
2239,surprise
2240,happy
2241,neural
2242,happy
2243,neural
2244,angry
2245,sad
2246,angry
2247,surprise
2248,angry
2249,sad
2250,sad
2251,neural
2252,surprise
2253,angry
2254,sad
2255,angry
2256,neural
2257,angry
2258,happy
2259,angry
2260,angry
2261,neural
2262,neural
2263,happy
2264,sad
2265,neural
2266,neural
2267,neural
2268,angry
2269,angry
2270,angry
2271,sad
2272,neural
2273,sad
2274,neural
2275,sad
2276,angry
2277,happy
2278,neural
2279,neural
2280,sad
2281,angry
2282,angry
2283,happy
2284,neural
2285,happy
2286,happy
2287,angry
2288,happy
2289,neural
2290,neural
2291,happy
2292,happy
2293,angry
2294,sad
2295,happy
2296,happy
2297,sad
2298,sad
2299,sad
2300,happy
2301,happy
2302,angry
2303,neural
2304,neural
2305,angry
2306,happy
2307,happy
2308,surprise
2309,happy
2310,happy
2311,angry
2312,surprise
2313,happy
2314,surprise
2315,neural
2316,happy
2317,angry
2318,happy
2319,happy
2320,surprise
2321,neural
2322,angry
2323,neural
2324,neural
2325,neural
2326,neural
2327,happy
2328,happy
2329,sad
2330,happy
2331,happy
2332,neural
2333,happy
2334,neural
2335,happy
2336,happy
2337,angry
2338,angry
2339,neural
2340,angry
2341,happy
2342,neural
2343,angry
2344,happy
2345,happy
2346,neural
2347,happy
2348,sad
2349,happy
2350,neural
2351,neural
2352,neural
2353,sad
2354,neural
2355,sad
2356,angry
2357,neural
2358,neural
2359,happy
2360,angry
2361,happy
2362,neural
2363,angry
2364,angry
2365,angry
2366,happy
2367,sad
2368,happy
2369,neural
2370,neural
2371,happy
2372,happy
2373,angry
2374,neural
2375,sad
2376,neural
2377,happy
2378,happy
2379,happy
2380,neural
2381,sad
2382,happy
2383,neural
2384,sad
2385,happy
2386,angry
2387,happy
2388,neural
2389,sad
2390,angry
2391,happy
2392,happy
2393,sad
2394,angry
2395,neural
2396,angry
2397,happy
2398,angry
2399,happy
2400,angry
2401,neural
2402,surprise
2403,neural
2404,happy
2405,neural
2406,neural
2407,angry
2408,angry
2409,neural
2410,happy
2411,happy
2412,neural
2413,angry
2414,angry
2415,angry
2416,fear
2417,neural
2418,happy
2419,happy
2420,neural
2421,surprise
2422,neural
2423,happy
2424,happy
2425,happy
2426,happy
2427,surprise
2428,happy
2429,happy
2430,happy
2431,angry
2432,angry
2433,angry
2434,neural
2435,angry
2436,angry
2437,neural
2438,neural
2439,angry
2440,happy
2441,happy
2442,happy
2443,sad
2444,happy
2445,neural
2446,happy
2447,happy
2448,sad
2449,happy
2450,happy
2451,neural
2452,happy
2453,happy
2454,happy
2455,surprise
2456,angry
2457,neural
2458,angry
2459,happy
2460,angry
2461,neural
2462,happy
2463,neural
2464,neural
2465,neural
2466,angry
2467,happy
2468,angry
2469,neural
2470,neural
2471,angry
2472,angry
2473,neural
2474,neural
2475,sad
2476,happy
